152.53,76.35,215.35,135.40,0.00
147.78,73.30,209.91,132.02,0.00
145.53,73.53,209.47,133.15,0.00
143.48,67.27,207.19,126.77,0.00
140.54,63.81,204.72,123.55,0.00
138.78,63.54,201.11,122.36,0.00
140.25,61.37,201.42,119.60,0.00
138.25,59.84,200.09,118.41,0.00
138.66,62.85,199.68,121.01,0.00
138.97,64.93,199.83,123.01,0.00
139.21,69.05,200.03,127.11,0.00
138.06,73.99,197.57,131.40,0.00
139.84,75.35,199.79,132.97,0.00
140.38,76.31,199.95,133.75,0.00
142.01,74.54,203.47,132.92,0.00
142.57,70.28,205.50,129.40,0.00
142.28,67.44,202.30,125.10,0.00
143.96,64.61,205.05,122.81,0.00
143.19,58.80,206.99,118.35,0.00
143.73,59.76,207.15,119.12,0.00
141.47,59.98,206.71,120.25,0.00
137.39,60.55,204.11,121.57,0.00
135.30,64.52,202.47,125.76,0.00
134.67,68.74,201.52,129.82,0.00
134.98,70.83,201.67,131.82,0.00
132.89,73.88,200.61,135.39,0.00
134.48,75.13,200.76,135.92,0.00
132.91,72.24,199.45,133.17,0.00
134.66,68.58,200.53,129.17,0.00
134.48,63.11,200.14,123.59,0.00
133.78,61.38,199.03,121.66,0.00
133.49,58.55,195.83,117.36,0.00
132.79,56.82,194.71,115.43,0.00
130.53,57.04,194.27,116.56,0.00
133.26,60.23,194.63,118.56,0.00
135.99,63.41,194.99,120.56,0.00
137.78,64.77,197.20,122.13,0.00
138.09,66.86,197.35,124.14,0.00
136.46,69.41,196.60,127.12,0.00
133.87,72.29,193.00,129.51,0.00
132.08,73.82,190.00,130.44,0.00
129.66,74.66,184.13,129.54,0.00
127.90,74.39,180.53,128.35,0.00
124.96,70.93,178.05,125.13,0.00
122.96,69.40,176.72,123.93,0.00
120.96,67.87,175.39,122.74,0.00
118.54,68.70,169.52,121.84,0.00
120.13,69.95,169.67,122.37,0.00
121.06,70.96,168.65,122.40,0.00
122.33,71.51,168.88,122.44,0.00
126.06,69.06,174.97,121.16,0.00
130.93,65.43,180.65,117.94,0.00
133.53,59.80,182.42,111.89,0.00
134.74,57.17,185.17,110.03,0.00
135.29,52.90,187.20,106.51,0.00
140.58,54.04,191.66,107.23,0.00
146.98,58.76,198.17,112.01,0.00
149.71,62.00,201.68,115.64,0.00
154.56,63.68,205.76,116.93,0.00
158.55,66.94,209.38,120.01,0.00
160.33,65.65,211.45,118.86,0.00
163.43,65.78,214.08,118.76,0.00
165.02,67.03,214.23,119.29,0.00
166.80,68.39,216.44,120.86,0.00
169.47,73.38,218.45,125.52,0.00
172.57,76.24,219.57,127.39,0.00
174.35,77.60,221.78,128.96,0.00
176.13,76.31,223.85,127.82,0.00
176.54,79.31,223.44,130.42,0.00
174.28,79.54,223.00,131.55,0.00
166.83,78.12,216.85,130.78,0.00
164.41,79.75,215.04,132.71,0.00
156.72,76.97,209.74,131.13,0.00
152.52,77.41,207.80,132.70,0.00
144.83,74.63,202.51,131.12,0.00
145.80,74.64,203.12,130.95,0.00
141.72,75.22,200.52,132.27,0.00
139.72,73.69,199.19,131.07,0.00
137.11,75.97,198.54,134.33,0.00
139.97,77.30,203.44,136.69,0.00
142.70,80.54,206.95,140.32,0.00
147.98,83.11,213.21,143.38,0.00
150.64,88.10,215.22,148.04,0.00
155.51,84.48,220.90,144.82,0.00
160.80,87.05,227.16,147.88,0.00
165.27,85.03,232.81,146.45,0.00
168.12,86.36,237.70,148.80,0.00
170.74,84.81,240.79,147.49,0.00
173.35,83.26,243.88,146.17,0.00
175.67,83.57,245.63,146.20,0.00
175.98,85.66,245.78,148.21,0.00
174.22,85.39,242.17,147.02,0.00
173.07,90.33,239.71,151.30,0.00
171.28,89.86,237.06,150.40,0.00
170.84,90.79,234.47,150.25,0.00
171.77,91.80,233.44,150.28,0.00
171.07,90.07,232.33,148.35,0.00
172.34,90.62,232.56,148.38,0.00
174.12,89.34,234.63,147.24,0.00
177.37,89.28,236.67,146.57,0.00
179.16,87.99,238.74,145.43,0.00
180.08,89.00,237.71,145.46,0.00
182.94,90.33,242.61,147.81,0.00
183.19,94.45,242.82,151.91,0.00
184.16,94.46,243.43,151.75,0.00
185.13,94.47,244.05,151.58,0.00
182.31,94.71,241.77,152.10,0.00
180.54,94.45,238.16,150.91,0.00
175.85,86.98,235.65,144.53,0.00
174.06,86.21,235.14,144.40,0.00
170.93,83.76,232.28,142.09,0.00
170.76,78.29,231.89,136.51,0.00
167.82,74.83,229.42,133.28,0.00
169.09,75.38,229.65,133.32,0.00
170.02,76.39,228.63,133.35,0.00
170.33,78.48,228.78,135.35,0.00
167.94,86.25,227.87,143.87,0.00
167.68,92.89,230.15,151.77,0.00
170.41,96.07,230.51,153.77,0.00
173.67,96.01,232.55,153.10,0.00
172.90,90.19,234.48,148.64,0.00
175.50,86.09,238.15,145.07,0.00
174.73,80.27,240.09,140.60,0.00
177.81,78.10,243.94,138.82,0.00
177.46,75.08,242.85,135.43,0.00
177.10,72.05,241.77,132.03,0.00
174.85,72.27,241.32,133.16,0.00
174.42,73.21,238.73,133.01,0.00
172.25,77.43,237.61,137.77,0.00
171.62,81.65,236.65,141.82,0.00
169.83,80.89,236.14,141.69,0.00
165.58,82.89,232.22,143.86,0.00
160.88,79.40,226.72,139.97,0.00
155.71,77.25,220.80,137.44,0.00
149.89,78.15,214.83,138.27,0.00
143.15,70.55,209.42,131.34,0.00
136.61,66.25,201.32,126.26,0.00
131.43,64.10,195.40,123.74,0.00
128.84,66.99,191.81,126.12,0.00
128.03,68.44,189.32,126.73,0.00
125.94,71.49,188.26,130.30,0.00
124.54,79.48,186.78,138.25,0.00
124.78,83.60,186.99,142.35,0.00
125.19,86.60,186.58,144.95,0.00
127.80,85.05,189.67,143.63,0.00
133.09,87.62,195.93,146.70,0.00
139.20,82.90,201.61,141.75,0.00
144.13,83.45,207.11,142.59,0.00
152.46,81.56,215.86,140.91,0.00
153.93,79.39,216.17,138.16,0.00
151.68,79.61,215.72,139.29,0.00
149.42,79.84,215.28,140.42,0.00
141.73,77.06,209.99,138.84,0.00
135.91,77.96,204.02,139.66,0.00
130.21,79.83,197.76,141.25,0.00
122.72,84.75,189.70,145.89,0.00
116.68,81.58,182.96,142.37,0.00
108.71,79.81,175.72,140.96,0.00
101.98,72.21,170.31,134.03,0.00
93.05,64.97,162.31,127.25,0.00
89.10,60.54,158.30,122.80,0.00
87.00,63.60,157.25,126.37,0.00
85.21,62.83,156.73,126.24,0.00
85.46,66.95,156.94,130.34,0.00
83.42,76.59,154.55,139.81,0.00
81.05,82.97,150.30,145.25,0.00
78.45,85.86,146.71,147.63,0.00
72.63,86.76,140.74,148.46,0.00
65.18,85.34,134.59,147.69,0.00
57.73,83.93,128.43,146.93,0.00
53.03,80.43,122.93,143.03,0.00
54.62,74.65,124.53,137.26,0.00
53.91,72.93,123.41,135.33,0.00
55.13,70.30,126.16,133.47,0.00
62.61,71.93,132.56,134.56,0.00
66.91,76.24,135.09,137.98,0.00
70.91,78.18,137.81,139.28,0.00
72.25,83.06,141.02,145.09,0.00
77.17,85.17,145.40,146.94,0.00
80.02,86.50,150.29,149.29,0.00
85.31,87.64,154.75,150.01,0.00
86.52,85.01,157.50,148.15,0.00
92.88,78.43,163.04,141.16,0.00
97.75,69.97,168.78,133.14,0.00
105.88,62.63,176.77,125.73,0.00
113.31,55.74,185.54,119.50,0.00
120.34,58.24,193.40,122.43,0.00
125.84,60.58,198.69,124.66,0.00
126.76,66.82,198.89,130.54,0.00
130.00,67.80,201.52,131.21,0.00
131.59,69.04,201.68,131.74,0.00
133.37,70.41,203.89,133.31,0.00
134.32,69.65,206.01,133.15,0.00
135.25,70.66,204.99,133.18,0.00
135.80,66.39,207.02,129.65,0.00
136.78,66.41,207.63,129.48,0.00
133.65,63.96,204.78,127.17,0.00
136.27,62.41,207.87,125.86,0.00
134.18,66.38,206.23,130.05,0.00
135.13,65.62,208.35,129.88,0.00
134.32,67.08,205.86,130.50,0.00
133.50,68.53,203.36,131.11,0.00
135.14,66.76,206.89,130.29,0.00
135.45,68.85,207.04,132.29,0.00
137.13,66.02,209.78,130.00,0.00
138.91,64.73,211.85,128.85,0.00
143.36,56.97,215.68,120.78,0.00
148.86,59.31,220.97,123.02,0.00
151.47,57.76,224.06,121.70,0.00
153.69,64.19,226.42,128.20,0.00
152.35,72.56,224.12,136.10,0.00
152.76,75.57,223.71,138.70,0.00
153.68,81.81,223.91,144.57,0.00
152.43,87.50,221.41,149.64,0.00
151.35,79.82,216.74,140.16,0.00
149.59,79.55,213.14,138.97,0.00
155.55,67.38,217.62,126.06,0.00
162.13,68.24,223.71,126.68,0.00
166.12,71.50,227.33,129.76,0.00
165.76,68.47,226.24,126.36,0.00
166.01,72.59,226.45,130.46,0.00
160.52,74.97,219.28,132.00,0.00
155.01,79.55,211.54,135.46,0.00
152.59,80.38,205.67,134.57,0.00
146.89,82.25,199.40,136.16,0.00
136.99,76.52,189.86,130.61,0.00
134.61,71.60,184.93,124.41,0.00
132.56,65.34,182.65,118.03,0.00
135.67,65.47,185.28,117.92,0.00
138.90,66.44,187.92,118.60,0.00
136.29,70.41,185.34,122.59,0.00
137.24,69.66,187.47,122.42,0.00
137.55,71.74,187.61,124.42,0.00
135.69,75.25,185.59,127.85,0.00
133.27,76.88,183.78,129.79,0.00
131.48,76.41,181.13,128.89,0.00
127.52,71.98,177.12,124.43,0.00
130.76,72.95,179.76,125.10,0.00
135.63,69.33,185.44,121.88,0.00
138.10,66.98,187.91,119.54,0.00
146.76,71.56,197.13,124.39,0.00
151.70,72.11,202.63,125.22,0.00
157.19,74.44,207.92,127.46,0.00
163.52,71.90,215.52,125.55,0.00
169.46,68.31,221.21,121.83,0.00
172.60,64.94,223.75,118.17,0.00
173.56,64.19,225.87,118.00,0.00
174.51,63.44,227.99,117.83,0.00
174.23,60.60,224.80,113.54,0.00
176.70,58.25,227.26,111.19,0.00
178.19,56.01,226.24,107.68,0.00
176.40,55.24,225.72,107.55,0.00
176.94,56.20,225.88,108.33,0.00
179.19,68.39,227.26,120.08,0.00
176.60,71.28,223.67,122.46,0.00
173.25,75.67,220.76,127.08,0.00
169.00,77.68,216.84,129.25,0.00
164.56,81.83,208.61,131.51,0.00
157.83,74.24,203.20,124.57,0.00
157.06,68.42,205.14,120.11,0.00
160.14,66.25,208.99,118.33,0.00
161.64,64.01,207.96,114.82,0.00
161.95,66.09,208.11,116.83,0.00
162.19,70.22,208.32,120.93,0.00
164.92,77.63,211.39,128.52,0.00
164.48,78.56,208.79,128.37,0.00
165.41,79.57,207.77,128.40,0.00
168.14,82.75,208.13,130.39,0.00
168.45,84.84,208.28,132.40,0.00
169.42,84.85,208.90,132.23,0.00
172.03,79.21,210.66,126.18,0.00
170.44,74.07,209.09,121.04,0.00
175.72,75.20,213.55,121.77,0.00
177.66,80.32,214.30,126.29,0.00
174.66,82.43,213.84,129.66,0.00
173.85,83.88,211.35,130.28,0.00
171.43,84.71,205.48,129.39,0.00
168.45,92.03,201.14,136.02,0.00
165.32,89.58,198.29,133.71,0.00
164.62,87.85,197.17,131.78,0.00
162.17,81.51,194.20,125.18,0.00
157.91,83.52,190.28,127.35,0.00
152.74,81.37,184.36,124.82,0.00
149.80,77.91,181.89,121.60,0.00
146.86,74.45,179.41,118.37,0.00
146.69,68.67,180.14,113.05,0.00
144.69,67.14,178.81,111.85,0.00
142.07,71.11,176.24,115.84,0.00
143.00,72.11,175.21,115.87,0.00
140.00,74.22,174.76,119.25,0.00
140.31,76.31,174.91,121.25,0.00
138.45,79.82,172.88,124.68,0.00
138.02,80.75,170.29,124.53,0.00
131.91,78.16,165.07,122.39,0.00
133.55,76.40,168.60,121.57,0.00
140.81,77.22,178.17,123.55,0.00
148.01,77.20,185.37,123.53,0.00
156.04,77.74,192.36,123.56,0.00
160.88,79.42,196.44,124.85,0.00
163.96,77.25,200.29,123.07,0.00
166.39,77.33,201.68,122.63,0.00
162.43,79.53,199.75,125.84,0.00
163.39,78.78,201.87,125.67,0.00
165.85,76.43,204.34,123.32,0.00
167.35,74.19,203.31,119.82,0.00
166.92,75.12,200.71,119.67,0.00
162.22,67.65,198.20,113.29,0.00
157.05,65.50,192.28,110.77,0.00
157.98,66.51,191.26,110.80,0.00
153.73,68.51,187.34,112.97,0.00
149.76,70.71,185.40,116.18,0.00
147.17,73.59,181.81,118.56,0.00
146.74,74.53,179.21,118.42,0.00
151.66,76.64,183.60,120.26,0.00
153.98,76.95,185.35,120.28,0.00
157.09,77.08,187.98,120.18,0.00
158.68,78.33,188.13,120.71,0.00
161.41,81.51,188.49,122.70,0.00
160.70,79.79,187.38,120.77,0.00
161.67,79.80,187.99,120.61,0.00
162.64,79.81,188.61,120.44,0.00
155.78,79.27,179.74,118.90,0.00
150.61,77.12,173.82,116.38,0.00
143.92,80.40,170.31,121.24,0.00
143.22,78.68,169.19,119.31,0.00
139.83,76.19,166.15,117.00,0.00
140.07,80.31,166.36,121.10,0.00
138.28,79.54,165.84,120.97,0.00
139.26,79.56,166.46,120.81,0.00
140.21,78.80,168.58,120.64,0.00
143.32,78.94,171.21,120.53,0.00
144.99,76.10,173.96,118.24,0.00
148.23,77.08,176.59,118.91,0.00
149.87,75.31,180.12,118.08,0.00
146.00,73.15,181.00,119.15,0.00
146.97,73.16,181.62,118.98,0.00
142.88,73.73,179.02,120.30,0.00
142.45,74.67,176.42,120.15,0.00
140.45,73.14,175.09,118.96,0.00
142.13,70.31,177.83,116.66,0.00
143.05,76.55,178.03,122.54,0.00
146.30,76.49,180.07,121.87,0.00
144.87,69.21,179.12,114.83,0.00
146.51,67.44,182.64,114.01,0.00
148.29,68.80,184.85,115.58,0.00
149.88,63.03,186.44,109.81,0.00
144.06,63.93,180.48,110.64,0.00
142.27,63.16,179.96,110.51,0.00
139.66,63.70,177.64,111.19,0.00
135.70,65.90,175.71,114.41,0.00
134.07,68.45,174.95,117.39,0.00
129.31,65.41,169.51,114.01,0.00
132.17,66.74,174.40,116.36,0.00
133.44,67.30,174.63,116.39,0.00
140.43,64.90,182.34,114.35,0.00
142.79,57.45,186.12,107.62,0.00
144.78,57.37,188.37,107.66,0.00
149.72,57.92,193.87,108.50,0.00
155.00,60.49,200.13,111.56,0.00
156.59,61.74,200.29,112.09,0.00
161.43,63.42,204.37,113.39,0.00
164.04,59.32,208.04,109.82,0.00
163.33,57.59,206.92,107.89,0.00
162.56,51.77,208.86,103.42,0.00
165.67,51.91,211.49,103.32,0.00
170.61,50.95,214.62,101.45,0.00
169.45,55.89,212.16,105.74,0.00
168.71,62.22,212.47,112.60,0.00
162.03,65.50,208.96,117.47,0.00
157.33,73.19,204.40,125.23,0.00
151.51,74.09,198.43,126.06,0.00
144.44,71.09,188.98,121.85,0.00
138.24,67.80,183.48,118.92,0.00
137.25,78.30,183.31,129.83,0.00
133.62,70.29,182.64,123.30,0.00
131.20,71.92,180.83,125.23,0.00
133.80,67.81,184.50,121.66,0.00
136.53,71.05,188.01,125.29,0.00
143.93,67.70,193.58,121.03,0.00
149.43,70.04,198.87,123.26,0.00
149.84,73.05,198.46,125.86,0.00
153.83,76.31,202.08,128.93,0.00
158.13,80.62,204.62,132.36,0.00
159.91,81.98,206.83,133.94,0.00
164.85,81.03,209.95,132.07,0.00
174.27,80.92,217.67,131.12,0.00
173.51,75.11,219.61,126.66,0.00
169.55,70.68,215.60,122.21,0.00
167.86,59.91,215.33,112.15,0.00
165.90,55.00,213.91,107.51,0.00
163.32,50.22,210.45,102.29,0.00
159.06,52.23,206.53,104.46,0.00
156.45,56.20,203.95,108.45,0.00
150.74,58.07,197.69,110.04,0.00
148.33,58.90,191.82,109.15,0.00
148.86,59.86,191.98,109.92,0.00
146.61,60.09,191.54,111.05,0.00
144.35,60.31,191.10,112.18,0.00
143.65,58.58,189.98,110.25,0.00
143.21,59.51,187.39,110.10,0.00
145.68,57.17,189.85,107.75,0.00
146.63,56.41,191.98,107.58,0.00
149.36,59.65,195.49,111.21,0.00
151.30,64.77,196.23,115.73,0.00
150.68,68.99,195.28,119.79,0.00
150.92,73.11,195.49,123.89,0.00
152.86,78.22,196.23,128.41,0.00
148.77,78.79,193.63,129.73,0.00
148.60,73.02,194.36,124.40,0.00
150.27,70.18,197.11,122.10,0.00
152.63,62.74,200.88,115.36,0.00
157.66,67.57,204.04,119.26,0.00
160.69,71.30,206.43,122.68,0.00
162.62,76.42,207.18,127.20,0.00
158.53,76.99,204.58,128.51,0.00
156.28,77.21,204.14,129.64,0.00
153.86,78.84,202.33,131.57,0.00
154.79,79.85,201.30,131.60,0.00
152.40,74.92,196.36,125.40,0.00
154.18,73.64,198.43,124.26,0.00
155.68,71.39,197.41,120.75,0.00
153.29,66.47,192.47,114.55,0.00
150.30,73.78,188.13,121.19,0.00
147.18,71.33,185.28,118.88,0.00
140.97,68.04,179.78,115.94,0.00
135.46,67.79,174.30,115.71,0.00
129.36,65.20,169.09,113.57,0.00
124.31,65.78,165.93,115.09,0.00
120.06,67.79,162.01,117.26,0.00
125.00,66.83,165.14,115.40,0.00
124.23,61.02,167.08,110.94,0.00
124.24,56.03,168.18,106.49,0.00
129.16,58.14,172.56,108.34,0.00
132.18,61.87,174.95,111.75,0.00
134.41,68.30,177.31,118.25,0.00
137.11,74.24,180.68,124.53,0.00
144.74,77.82,187.51,127.70,0.00
152.52,74.80,193.78,123.94,0.00
157.63,69.12,200.32,118.96,0.00
158.18,64.85,202.35,115.44,0.00
160.65,62.50,204.82,113.09,0.00
164.37,60.04,210.90,111.81,0.00
166.15,58.76,212.97,110.67,0.00
166.69,59.72,213.14,111.44,0.00
167.22,60.68,213.30,112.22,0.00
166.51,58.95,212.18,110.29,0.00
166.76,63.07,212.39,114.39,0.00
160.08,66.36,208.88,119.26,0.00
158.29,65.89,206.23,118.36,0.00
157.58,64.16,205.11,116.43,0.00
154.99,67.04,201.52,118.81,0.00
151.99,65.06,200.44,117.79,0.00
153.46,62.89,200.75,115.04,0.00
151.21,63.12,200.31,116.17,0.00
153.67,60.77,202.77,113.82,0.00
149.59,61.34,200.18,115.14,0.00
149.90,63.43,200.33,117.14,0.00
153.89,65.36,203.04,118.44,0.00
157.00,65.49,205.67,118.33,0.00
154.74,65.72,205.23,119.46,0.00
155.67,66.72,204.21,119.49,0.00
158.77,69.58,205.33,121.36,0.00
157.14,72.13,204.57,124.34,0.00
150.46,75.41,201.06,129.21,0.00
151.39,81.65,201.25,135.09,0.00
153.68,84.76,203.25,138.05,0.00
153.05,88.98,202.30,142.11,0.00
150.46,91.86,198.71,144.49,0.00
147.07,89.38,195.66,142.17,0.00
152.01,88.42,198.79,140.31,0.00
151.66,85.40,197.70,136.92,0.00
149.24,86.23,191.83,136.03,0.00
150.92,83.40,194.58,133.73,0.00
155.89,81.67,199.31,131.88,0.00
158.21,81.98,201.06,131.90,0.00
159.17,81.22,203.18,131.73,0.00
164.10,81.77,208.69,132.57,0.00
162.31,81.01,208.17,132.44,0.00
167.15,82.69,212.25,133.73,0.00
168.11,81.93,214.38,133.57,0.00
166.15,77.02,212.96,128.92,0.00
165.45,75.30,211.84,126.99,0.00
162.32,72.85,208.99,124.68,0.00
158.94,68.08,206.83,120.53,0.00
154.69,70.09,202.91,122.70,0.00
148.99,71.96,196.65,124.29,0.00
143.49,74.34,189.48,125.83,0.00
139.24,76.34,185.56,128.00,0.00
137.38,79.85,183.53,131.43,0.00
131.56,80.75,177.57,132.26,0.00
125.74,81.66,171.60,133.09,0.00
127.34,80.33,171.52,130.92,0.00
124.76,75.55,168.05,125.70,0.00
124.50,70.57,168.79,121.21,0.00
127.61,70.70,171.42,121.11,0.00
129.25,68.93,174.94,120.28,0.00
130.59,73.82,178.15,126.10,0.00
134.58,77.08,181.77,129.17,0.00
141.19,82.04,189.22,134.55,0.00
145.18,85.30,192.84,137.63,0.00
150.47,86.43,197.30,138.35,0.00
155.41,85.48,200.43,136.49,0.00
161.35,81.88,206.12,132.77,0.00
167.67,79.34,213.72,130.86,0.00
172.96,80.47,218.19,131.59,0.00
175.25,83.58,220.18,134.55,0.00
177.95,89.53,223.55,140.83,0.00
178.88,90.53,222.53,140.86,0.00
177.02,94.04,220.50,144.29,0.00
170.94,91.92,215.83,142.87,0.00
166.24,88.43,210.33,138.97,0.00
164.45,87.66,209.82,138.84,0.00
163.74,85.93,208.70,136.91,0.00
159.49,87.94,204.78,139.08,0.00
156.37,85.49,201.93,136.77,0.00
158.69,85.80,203.68,136.80,0.00
156.44,86.02,203.24,137.93,0.00
154.18,86.25,202.80,139.05,0.00
152.42,85.98,199.19,137.87,0.00
148.33,86.55,196.60,139.18,0.00
147.90,87.48,194.00,139.03,0.00
148.44,88.45,194.16,139.81,0.00
147.73,86.72,193.05,137.88,0.00
147.02,84.99,191.93,135.95,0.00
148.23,82.37,194.68,134.09,0.00
151.34,82.50,197.31,133.99,0.00
154.59,82.44,199.35,133.32,0.00
159.53,82.99,204.85,134.15,0.00
165.02,85.33,210.14,136.38,0.00
170.05,90.16,213.30,140.28,0.00
174.36,94.47,215.83,143.71,0.00
176.68,94.78,217.59,143.73,0.00
178.46,93.50,219.66,142.59,0.00
179.42,92.74,221.78,142.42,0.00
182.56,89.38,224.31,138.76,0.00
181.75,90.83,221.82,139.37,0.00
182.28,91.79,221.98,140.15,0.00
181.57,90.07,220.87,138.21,0.00
184.04,87.72,223.33,135.87,0.00
186.15,84.25,222.15,136.25,0.00
188.75,80.15,225.82,132.68,0.00
191.99,81.12,228.46,133.35,0.00
192.30,83.20,228.61,135.36,0.00
193.64,88.09,231.81,141.17,0.00
196.50,89.42,236.70,143.52,0.00
197.03,90.38,236.87,144.30,0.00
191.21,91.28,230.90,145.12,0.00
189.42,90.81,228.25,144.23,0.00
187.00,92.44,226.44,146.16,0.00
184.98,88.37,223.50,141.63,0.00
177.29,85.59,218.21,140.05,0.00
174.87,87.22,216.40,141.98,0.00
176.65,88.58,218.61,143.56,0.00
177.62,88.59,219.22,143.39,0.00
174.00,89.75,213.00,138.75,0.00
174.95,89.00,215.12,138.58,0.00
